study_name	variable_name	variable_label	folder	description	visit	calculation	type	total_subjects	units	n	mean	stddev	median	min	max	unknown
CCSHS	nsrr_ahi_hp3r_aasm15	Apnea-Hypopnea Index : (All apneas + hypopneas with >=30% nasal cannula [or alternative sensor] reduction and >= 3% oxygen desaturation or with arousal) / hour of sleep		Harmonized by the NSRR team.The definition for hypopneas is consistent with the following clinical guidelines: (1) American Academy of Sleep Medicine (AASM) 2007 Manual (2012 update) (recommended).Berry RB et al. 2012 (PubMed ID:23066376), and (2) American Academy of Sleep Medicine (AASM) 2015 (recommended) [Berry RB et al. The AASM Manual for the Scoring of Sleep and Associated Events: Rules, Terminology and Technical Specifications, Version 2.2. American Academy of Sleep Medicine, Darien, IL, 2015.]Refer to the source for detailed definition for respiratory events:ahi_a0h3aat Visit 3	Teenz		numeric		number of events per hour							
CCSHS	nsrr_ahi_hp3u	Apnea-Hypopnea Index : (All apneas + hypopneas with >= 3% oxygen desaturation) / hour of sleep	Harmonized/Polysomnography/Apnea-Hypopnea Indices	Harmonized by the NSRR team. Refer to the source for detailed definition for respiratory events:�ahi_a0h3�at Visit 3	TREC		numeric		number of events per hour	515	1.5	4.8	0.6	0	99.1	2
CCSHS	nsrr_ahi_hp4r	Apnea-Hypopnea Index : (All apneas + hypopneas with >= 4% oxygen desaturation or with arousal) / hour of sleep	Harmonized/Polysomnography/Apnea-Hypopnea Indices	Harmonized by the NSRR team. Refer to the source for detailed definition for respiratory events: ahi_a0h4a at Visit 3	TREC		numeric		number of events per hour	515	1.4	4.6	0.6	0	93.8	2
CCSHS	nsrr_ahi_hp4u_aasm15	Apnea-Hypopnea Index : (All apneas + hypopneas with >=30% nasal cannula [or alternative sensor] reduction with >= 4% oxygen desaturation) / hour of sleep		Harmonized by the NSRR team.The definition of hypopnea events is consistent with the following clinical guidelines: (1) AASM 2012 update (alternative)Berry RB et al. 2012 (PubMed ID:23066376), and (2) AASM 2015 (acceptable) [Berry RB et al. The AASM Manual for the Scoring of Sleep and Associated Events: Rules, Terminology and Technical Specifications, Version 2.2. American Academy of Sleep Medicine, Darien, IL, 2015.].Refer to the source for detailed definition for respiratory events:ahi_a0h4at Visit 3	Peds		numeric		number of events per hour							
CCSHS	nsrr_ahi_hp4u_aasm15	Apnea-Hypopnea Index : (All apneas + hypopneas with >=30% nasal cannula [or alternative sensor] reduction with >= 4% oxygen desaturation) / hour of sleep		Harmonized by the NSRR team.The definition of hypopnea events is consistent with the following clinical guidelines: (1) AASM 2012 update (alternative)Berry RB et al. 2012 (PubMed ID:23066376), and (2) AASM 2015 (acceptable) [Berry RB et al. The AASM Manual for the Scoring of Sleep and Associated Events: Rules, Terminology and Technical Specifications, Version 2.2. American Academy of Sleep Medicine, Darien, IL, 2015.].Refer to the source for detailed definition for respiratory events:ahi_a0h4at Visit 3	TREC		numeric	517	number of events per hour	515	0.9	4.2	0.4	0.0	90.6	2
CCSHS	nsrr_ahi_hp4u_aasm15	Apnea-Hypopnea Index : (All apneas + hypopneas with >=30% nasal cannula [or alternative sensor] reduction with >= 4% oxygen desaturation) / hour of sleep		Harmonized by the NSRR team.The definition of hypopnea events is consistent with the following clinical guidelines: (1) AASM 2012 update (alternative)Berry RB et al. 2012 (PubMed ID:23066376), and (2) AASM 2015 (acceptable) [Berry RB et al. The AASM Manual for the Scoring of Sleep and Associated Events: Rules, Terminology and Technical Specifications, Version 2.2. American Academy of Sleep Medicine, Darien, IL, 2015.].Refer to the source for detailed definition for respiratory events:ahi_a0h4at Visit 3	Teenz		numeric		number of events per hour							
CCSHS	nsrr_avglvlsa	Average oxygen saturation in sleep	Harmonized/Polysomnography/Oxygen Satuartion	Harmonized by the NSRR team. Source:�avgsat	TREC		numeric		percent (%)	515	96.8	1	97	89	99	2
CCSHS	nsrr_bmi	Body mass index (BMI)	Harmonized/Anthropometry	Harmonized by the NSRR team to align with�TOPMed�and�BioDataCatalyst standards. Source:�bmi�at Visit 3	Peds		numeric	-	kilograms per meters squared (kg/m2)	-	-	-	-	-	-	-
CCSHS	nsrr_bmi	Body mass index (BMI)	Harmonized/Anthropometry	Harmonized by the NSRR team to align with�TOPMed�and�BioDataCatalyst standards. Source:�bmi�at Visit 3	TREC		numeric	517	kilograms per meters squared (kg/m2)	517	25.1	5.9	23.3	16.5	53.5	
CCSHS	nsrr_bmi	Body mass index (BMI)	Harmonized/Anthropometry	Harmonized by the NSRR team to align with�TOPMed�and�BioDataCatalyst standards. Source:�bmi�at Visit 3	Teenz		numeric	-	kilograms per meters squared (kg/m2)	-	-	-	-	-	-	-
CCSHS	nsrr_bp_diastolic	Diastolic blood pressure	Harmonized/Clinical Data	Average resting diastolic blood pressure of six measurements (three measurements in the evening and three in the morning) collected from the upper arm in a single day. In cases where either of the measurements was missing, the average was calculated discarding the missing value. Harmonized by the NSRR team to align with TOPMed and BioDataCatalyst standards. Source: bpdias at Visit 3	TREC		numeric		millimeters of mercury (mmHg)	517	64.5	8.3	63.7	39	90.7	
CCSHS	nsrr_bp_systolic	Systolic blood pressure	Harmonized/Clinical Data	Average resting systolic blood pressure of six measurements (three measurements in the evening and three in the morning) collected from the upper arm in a single day. In cases where either of the measurements was missing, the average was calculated discarding the missing value. Harmonized by the NSRR team to align with�TOPMed�and�BioDataCatalyst standards. Source:�bpsys�at Visit 3	TREC		numeric		millimeters of mercury (mmHg)	517	115.2	9.5	114.8	90.3	159.7	
CCSHS	nsrr_cai	Central Apnea Index: (Central apneas with no oxygen desaturation threshold used and with or without arousal) / hour of sleep	Harmonized/Polysomnography/Apnea-Hypopnea Indices	Harmonized by the NSRR team. Source:�canbp�canop�carbp�carop�slpprdp	TREC	nsrr_cai= 60*(canbp+canop+carbp+carop)/slpprdp	numeric		number of events per hour	515	0.2	0.6	0.1	0	7.9	2
CCSHS	nsrr_minlvlsa	Minimum oxygen saturation in sleep	Harmonized/Polysomnography/Oxygen Satuartion	Harmonized by the NSRR team. Source:�minsat	TREC		numeric		percent (%)	515	91.5	3.1	92	59	97	2
CCSHS	nsrr_oahi_hp3u	Obstructive Apnea-Hypopnea Index : (Obstructive apneas + hypopneas with >= 3% oxygen desaturation) / hour of sleep	Harmonized/Polysomnography/Apnea-Hypopnea Indices	Harmonized by the NSRR team. Source:�ahi_o0h3	TREC		numeric		number of events per hour	515	1.2	4.7	0.4	0	98.4	2
CCSHS	nsrr_oahi_hp4u	Obstructive Apnea-Hypopnea Index : (Obstructive apneas + hypopneas with >= 4% oxygen desaturation) / hour of sleep	Harmonized/Polysomnography/Apnea-Hypopnea Indices	Harmonized by the NSRR team. Source:�ahi_o0h4	TREC		numeric		number of events per hour	515	0.7	4.1	0.1	0	89.9	2
CCSHS	nsrr_oai	Obstructive Apnea Index: (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal) / hour of sleep	Harmonized/Polysomnography/Apnea-Hypopnea Indices	Harmonized by the NSRR team. Source:�oai0p	TREC		numeric		number of events per hour	515	0.2	1	0	0	18.7	2
CCSHS	nsrr_pctdursp_s1	Percentage of total sleep duration (i.e., total sleep time, TST) in stage 1 from polysomnography		Harmonized by the NSRR team. Source:timest1p	Peds		numeric		percent (%)							
CCSHS	nsrr_pctdursp_s1	Percentage of total sleep duration (i.e., total sleep time, TST) in stage 1 from polysomnography		Harmonized by the NSRR team. Source:timest1p	TREC		numeric	517	percent (%)	513	4.1	2.6	3.6	0.4	20.4	4
CCSHS	nsrr_pctdursp_s1	Percentage of total sleep duration (i.e., total sleep time, TST) in stage 1 from polysomnography		Harmonized by the NSRR team. Source:timest1p	Teenz		numeric		percent (%)							
CCSHS	nsrr_pctdursp_s2	Percentage of total sleep duration (i.e., total sleep time, TST) in stage 2 from polysomnography		Harmonized by the NSRR team. Source:timest2p	Peds		numeric		percent (%)							
CCSHS	nsrr_pctdursp_s2	Percentage of total sleep duration (i.e., total sleep time, TST) in stage 2 from polysomnography		Harmonized by the NSRR team. Source:timest2p	TREC		numeric	517	percent (%)	513	52.0	7.4	52.4	29.1	72.8	4
CCSHS	nsrr_pctdursp_s2	Percentage of total sleep duration (i.e., total sleep time, TST) in stage 2 from polysomnography		Harmonized by the NSRR team. Source:timest2p	Teenz		numeric		percent (%)							
CCSHS	nsrr_pctdursp_s3	Percentage of total sleep duration (i.e., total sleep time, TST) in stage 3/4 from polysomnography		Harmonized by the NSRR team. Source:times34p	Peds		numeric		percent (%)							
CCSHS	nsrr_pctdursp_s3	Percentage of total sleep duration (i.e., total sleep time, TST) in stage 3/4 from polysomnography		Harmonized by the NSRR team. Source:times34p	TREC		numeric	517	percent (%)	513	23.3	8.0	22.3	5.0	56.8	4
CCSHS	nsrr_pctdursp_s3	Percentage of total sleep duration (i.e., total sleep time, TST) in stage 3/4 from polysomnography		Harmonized by the NSRR team. Source:times34p	Teenz		numeric		percent (%)							
CCSHS	nsrr_pctdursp_sr	Percentage of total sleep duration (i.e., total sleep time, TST) in REM from polysomnography		Harmonized by the NSRR team. Source:timeremp	Peds		numeric		percent (%)							
CCSHS	nsrr_pctdursp_sr	Percentage of total sleep duration (i.e., total sleep time, TST) in REM from polysomnography		Harmonized by the NSRR team. Source:timeremp	TREC		numeric	517	percent (%)	513	20.6	5.3	20.4	0.0	39.1	4
CCSHS	nsrr_pctdursp_sr	Percentage of total sleep duration (i.e., total sleep time, TST) in REM from polysomnography		Harmonized by the NSRR team. Source:timeremp	Teenz		numeric		percent (%)							
CCSHS	nsrr_phrnumar_f1	Arousal Index: Number of arousals per hour of sleep from polysomnography	Harmonized/Polysomnography/Arousal	Harmonized by the NSRR team. Source:�ai_all�at Visit 3	TREC		numeric		number of events per hour	513	8.7	3.7	7.8	1.8	30.9	4
CCSHS	nsrr_tst_f1	Total Sleep Duration: the interval between sleep onset and sleep offset while the participant is asleep from polysomnography		Conventionally, this would be called total sleep time (TST) (i.e. total time spent in stage 1 or greater).Harmonized by the NSRR team. Source:slpprdpat Visit 3	Peds		numeric		minutes (min)							
CCSHS	nsrr_tst_f1	Total Sleep Duration: the interval between sleep onset and sleep offset while the participant is asleep from polysomnography		Conventionally, this would be called total sleep time (TST) (i.e. total time spent in stage 1 or greater).Harmonized by the NSRR team. Source:slpprdpat Visit 3	TREC		numeric	517	minutes (min)	515	466.0	68.1	476.0	22.0	650.0	2
CCSHS	nsrr_tst_f1	Total Sleep Duration: the interval between sleep onset and sleep offset while the participant is asleep from polysomnography		Conventionally, this would be called total sleep time (TST) (i.e. total time spent in stage 1 or greater).Harmonized by the NSRR team. Source:slpprdpat Visit 3	Teenz		numeric		minutes (min)							
CCSHS	nsrr_ttleffsp_f1	Sleep Efficiency: the ratio of total sleep duration (i.e., total sleep time) to in-bed period (i.e., time in bed) from polysomnography		Harmonized by the NSRR team. Source:slp_eff	Peds		numeric		percent (%)							
CCSHS	nsrr_ttleffsp_f1	Sleep Efficiency: the ratio of total sleep duration (i.e., total sleep time) to in-bed period (i.e., time in bed) from polysomnography		Harmonized by the NSRR team. Source:slp_eff	TREC		numeric	517	percent (%)	515	86.8	10.2	89.4	4.9	99.6	2
CCSHS	nsrr_ttleffsp_f1	Sleep Efficiency: the ratio of total sleep duration (i.e., total sleep time) to in-bed period (i.e., time in bed) from polysomnography		Harmonized by the NSRR team. Source:slp_eff	Teenz		numeric		percent (%)							
CCSHS	nsrr_ttllatsp_f1	Sleep Latency: the interval between lights-out/in-bed time and sleep onset from polysomnography		Harmonized by the NSRR team. Source:slplatp	Peds		numeric		percent (%)							
CCSHS	nsrr_ttllatsp_f1	Sleep Latency: the interval between lights-out/in-bed time and sleep onset from polysomnography		Harmonized by the NSRR team. Source:slplatp	TREC		numeric	517	percent (%)	515	22.7	37.5	11.0	0.0	425.0	2
CCSHS	nsrr_ttllatsp_f1	Sleep Latency: the interval between lights-out/in-bed time and sleep onset from polysomnography		Harmonized by the NSRR team. Source:slplatp	Teenz		numeric		percent (%)							
CCSHS	nsrr_ttlmefsp_f1	Sleep Maintenance Efficiency: the proportion of total sleep duration (i.e., total sleep time) in sleep period (i.e., interval between sleep onset and offset including wake) from polysomnography		Harmonized by the NSRR team. Source:slp_maint_eff	Peds		numeric		percent (%)							
CCSHS	nsrr_ttlmefsp_f1	Sleep Maintenance Efficiency: the proportion of total sleep duration (i.e., total sleep time) in sleep period (i.e., interval between sleep onset and offset including wake) from polysomnography		Harmonized by the NSRR team. Source:slp_maint_eff	TREC		numeric	517	percent (%)	515	90.7	7.7	93.2	54.6	99.6	2
CCSHS	nsrr_ttlmefsp_f1	Sleep Maintenance Efficiency: the proportion of total sleep duration (i.e., total sleep time) in sleep period (i.e., interval between sleep onset and offset including wake) from polysomnography		Harmonized by the NSRR team. Source:slp_maint_eff	Teenz		numeric		percent (%)							
CCSHS	odi3	Oxygen Desaturation Index: Number of oxygen desaturations with >= 3% desat per hour of sleep from type I polysomnography	Sleep Monitoring/Polysomnography/Oxygen Saturation		TREC		numeric		number of events per hour	515	2.1	5.6	0.8	0	110.4	2
CCSHS	odi4	Oxygen Desaturation Index: Number of oxygen desaturations with >= 4% desat per hour of sleep from type I polysomnography	Sleep Monitoring/Polysomnography/Oxygen Saturation		TREC		numeric		number of events per hour	515	0.8	4.3	0.2	0	93.8	2
CCSHS	pbmi_dad	Body Mass Index (BMI) of Subject's Father	Anthropometry	Body Mass Index (BMI) of Subject's Father	TREC		numeric		kilograms per meters squared (kg/m2)	170	30.2	5.6	29	19.1	49.9	347
CCSHS	pbmi_mom	Body Mass Index (BMI) of Subject's Mother	Anthropometry	Body Mass Index (BMI) of Subject's Mother	TREC		numeric		kilograms per meters squared (kg/m2)	423	30.2	7.8	28.4	17.5	59.2	94
CCSHS	pctfat_houtkooper	Fat mass percent of weight (Houtkooper)	Anthropometry	Fat mass percent of weight (Houtkooper)	TREC		numeric		percent (%)	510	26.7	8.4	27	4.8	50.7	7
