study_name	variable_name	variable_label	bdchm_class	CURIE	folder	description	domain	type
CFS	flgdrv	flgdrv			Functional Outcomes of Sleep: Difficulty operating motor vehicles for long distances (greater than 100 miles)Item from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty operating a motor vehicle for long distance greater than 100 miles because you become sleepy or tired?	Item from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty operating a motor vehicle for long distance greater than 100 miles because you become sleepy or tired?	0:I don't do this for other reasons|1:Yes, extreme difficulty|2:Yes, moderate difficulty|3:Yes, a little difficulty|4:No difficulty	choices
CFS	fmeal	fmeal			Functional Outcomes of Sleep: Difficulty finishing mealsItem from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty finishing a meal because you become sleepy or tired?	Item from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty finishing a meal because you become sleepy or tired?	0:I don't do this for other reasons|1:Yes, extreme difficulty|2:Yes, moderate difficulty|3:Yes, a little difficulty|4:No difficulty	choices
CFS	fmornng	fmornng			Functional Outcomes of Sleep: Difficulty being active in morningItem from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty being as active as you want to be in the morning because you are sleepy or tired?	Item from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty being as active as you want to be in the morning because you are sleepy or tired?	0:I don't do this for other reasons|1:Yes, extreme difficulty|2:Yes, moderate difficulty|3:Yes, a little difficulty|4:No difficulty	choices
CFS	fnoon	fnoon			Functional Outcomes of Sleep: Difficulty being active in afternoonItem from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty being as active as you want to be in the afternoon because you are sleepy or tired?	Item from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty being as active as you want to be in the afternoon because you are sleepy or tired?	0:I don't do this for other reasons|1:Yes, extreme difficulty|2:Yes, moderate difficulty|3:Yes, a little difficulty|4:No difficulty	choices
CFS	forgasm	forgasm			Functional Outcomes of Sleep: Effect on ability to have an orgasmItem from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Has your ability to have an orgasm been affected because you are sleepy or tired?	Item from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Has your ability to have an orgasm been affected because you are sleepy or tired?	0:I don't do this for other reasons|1:Yes, extreme difficulty|2:Yes, moderate difficulty|3:Yes, a little difficulty|4:No difficulty	choices
CFS	fpace	fpace			Functional Outcomes of Sleep: Difficulty keeping up with others your ageItem from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty keeping pace with others your own age because you are sleepy or tired?	Item from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty keeping pace with others your own age because you are sleepy or tired?	0:I don't do this for other reasons|1:Yes, extreme difficulty|2:Yes, moderate difficulty|3:Yes, a little difficulty|4:No difficulty	choices
CFS	fphone	fphone			Functional Outcomes of Sleep: Difficulty with phone conversationItem from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty maintaining a telephone conversation because you become sleepy or tired?	Item from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty maintaining a telephone conversation because you become sleepy or tired?	0:I don't do this for other reasons|1:Yes, extreme difficulty|2:Yes, moderate difficulty|3:Yes, a little difficulty|4:No difficulty	choices
CFS	frelate	frelate			Functional Outcomes of Sleep: Relationships with family or friends affectedItem from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:For Question 15 answer using only 1, 2, 3 or 4. Has your relationship with family or work colleagues been affected because you are sleepy or tired?	Item from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:For Question 15 answer using only 1, 2, 3 or 4. Has your relationship with family or work colleagues been affected because you are sleepy or tired?	1:Yes, extremely|2:Yes, moderately|3:Yes, a little|4:No	choices
CFS	frelign	frelign			Functional Outcomes of Sleep: Difficulty participating in religious activities or in a group or clubItem from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty participating in religious services, meetings or a group or club because you are sleepy or tired?	Item from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty participating in religious services, meetings or a group or club because you are sleepy or tired?	0:I don't do this for other reasons|1:Yes, extreme difficulty|2:Yes, moderate difficulty|3:Yes, a little difficulty|4:No difficulty	choices
CFS	fremem	fremem			Functional Outcomes of Sleep: Difficulty rememberingItem from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you generally have difficulty remembering things because you are sleepy or tired?	Item from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you generally have difficulty remembering things because you are sleepy or tired?	0:I don't do this for other reasons|1:Yes, extreme difficulty|2:Yes, moderate difficulty|3:Yes, a little difficulty|4:No difficulty	choices
CFS	fsexual	fsexual	Demography		Functional Outcomes of Sleep: Effect on intimate or sexual relationshipsItem from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Has your intimate or sexual relationship been affected because you are sleepy or tired?	Item from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Has your intimate or sexual relationship been affected because you are sleepy or tired?	0:I don't do this for other reasons|1:Yes, extreme difficulty|2:Yes, moderate difficulty|3:Yes, a little difficulty|4:No difficulty	choices
CFS	fshdrv	fshdrv			Functional Outcomes of Sleep: Difficulty operating motor vehicles for short distances (less than 100 miles)Item from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty operating a motor vehicle for short distances (less than 100 miles) because you become sleepy or tired?	Item from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty operating a motor vehicle for short distances (less than 100 miles) because you become sleepy or tired?	0:I don't do this for other reasons|1:Yes, extreme difficulty|2:Yes, moderate difficulty|3:Yes, a little difficulty|4:No difficulty	choices
CFS	ftheatr	ftheatr			Functional Outcomes of Sleep: Difficulty enjoying theater or lectureItem from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty enjoying the theater or a lecture because you become sleepy or tired?	Item from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty enjoying the theater or a lecture because you become sleepy or tired?	0:I don't do this for other reasons|1:Yes, extreme difficulty|2:Yes, moderate difficulty|3:Yes, a little difficulty|4:No difficulty	choices
CFS	ftv	ftv			Functional Outcomes of Sleep: Difficulty watching TVItem from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty watching television because you are sleepy or tired?	Item from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty watching television because you are sleepy or tired?	0:I don't do this for other reasons|1:Yes, extreme difficulty|2:Yes, moderate difficulty|3:Yes, a little difficulty|4:No difficulty	choices
CFS	ftvisit	ftvisit	Visit		Functional Outcomes of Sleep: Difficulty visiting family or friends in their homeItem from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty visiting with your family or friends in their home because you become sleepy or tired?	Item from Functional Outcomes of Sleep Questionnaire.Weaver et. al, 1997 (Pubmed ID: 9415942)Search for all Functional Outcomes of Sleep variables within this datasetOriginal question:Do you have difficulty visiting with your family or friends in their home because you become sleepy or tired?	0:I don't do this for other reasons|1:Yes, extreme difficulty|2:Yes, moderate difficulty|3:Yes, a little difficulty|4:No difficulty	choices
